OrderID,Date,Product,Category,Quantity,Price,Revenue,PaymentMethod,City,Rating,FeedbackText
3538,06-09-2024,T-Shirt,Women Fashion,4,1109.87,4439.48,UPI,Chennai,5,"Average product, expected better"
3539,28-03-2023,Joggers,Accessories,2,1165.42,2330.84,UPI,Bengaluru,2,Good fabric but size not perfect
3540,12-10-2023,Cargo Pants,Women Fashion,1,1818.69,1818.69,COD,Pune,3,Totally worth the price
3541,16-12-2023,Jackets,Accessories,2,1127.59,2255.18,Wallet,Bengaluru,4,Good fabric but size not perfect
3542,12-11-2023,Sweatshirt,Accessories,4,1874.74,7498.96,COD,Hyderabad,1,The material is too thin
3543,26-08-2024,Joggers,Women Fashion,4,1881.7,7526.8,Debit Card,Mumbai,2,Excellent customer support
3544,16-05-2024,Shirt,Accessories,4,1068.8,4275.2,Wallet,Chennai,4,"Average product, expected better"
3545,08-10-2024,Hoodie,Women Fashion,2,1812.75,3625.5,Debit Card,Bengaluru,4,Delivery took longer than expected
3546,23-10-2023,Shorts,Women Fashion,1,541.78,541.78,Debit Card,Delhi,2,The material is too thin
3547,02-08-2024,Shorts,Women Fashion,2,850.36,1700.72,Debit Card,Delhi,1,Good fabric but size not perfect
3548,10-12-2023,Cargo Pants,Women Fashion,1,773.31,773.31,Debit Card,Chennai,1,Totally worth the price
3549,10-03-2024,Shorts,Accessories,4,1504.3,6017.2,Credit Card,Kolkata,2,"Average product, expected better"
3550,30-10-2023,Shorts,Accessories,1,392.44,392.44,Debit Card,Pune,4,Excellent customer support
3551,09-07-2024,Shirt,Men Fashion,1,965.85,965.85,COD,Chennai,1,The material is too thin
3552,16-06-2024,Joggers,Men Fashion,4,561.69,2246.76,Debit Card,Pune,2,The material is too thin
3553,10-09-2023,Shorts,Accessories,3,907.18,2721.54,Debit Card,Delhi,2,Loved it! Great fit and style
3554,25-10-2024,Sweatshirt,Women Fashion,1,738.95,738.95,Credit Card,Hyderabad,2,The material is too thin
3555,10-05-2024,Jackets,Accessories,4,495.12,1980.48,COD,Chennai,4,Excellent customer support
3556,16-12-2023,Joggers,Women Fashion,2,814.47,1628.94,Wallet,Mumbai,1,Not happy with the packaging
3557,16-09-2023,Hoodie,Women Fashion,3,1510.9,4532.7,Wallet,Hyderabad,4,Good fabric but size not perfect
3558,04-01-2023,Hoodie,Men Fashion,2,868.29,1736.58,Debit Card,Hyderabad,3,Delivery took longer than expected
3559,10-04-2024,Jackets,Accessories,1,889.23,889.23,Wallet,Hyderabad,1,Totally worth the price
3560,23-07-2023,Jackets,Men Fashion,1,309.51,309.51,COD,Pune,4,Totally worth the price
3561,16-05-2024,Hoodie,Women Fashion,2,1892.99,3785.98,COD,Hyderabad,1,Amazing quality and fast delivery!
3562,17-11-2023,Hoodie,Men Fashion,4,454.25,1817,Credit Card,Mumbai,3,Not happy with the packaging
3563,06-01-2024,T-Shirt,Men Fashion,3,1336.33,4008.99,UPI,Bengaluru,5,Amazing quality and fast delivery!
3564,21-04-2023,Jackets,Men Fashion,3,1212.82,3638.46,UPI,Pune,2,Delivery took longer than expected
3565,09-03-2024,Shorts,Men Fashion,1,339.87,339.87,Wallet,Mumbai,4,Amazing quality and fast delivery!
3566,11-01-2023,Hoodie,Women Fashion,2,1063.9,2127.8,Wallet,Pune,3,Good fabric but size not perfect
3567,11-10-2023,Jackets,Women Fashion,4,1571.79,6287.16,Credit Card,Delhi,3,Excellent customer support
3568,14-08-2023,Jackets,Accessories,1,1991.22,1991.22,Debit Card,Kolkata,1,Delivery took longer than expected
3569,31-08-2023,Joggers,Men Fashion,1,1923.93,1923.93,Wallet,Chennai,1,Good fabric but size not perfect
3570,21-11-2023,Shorts,Men Fashion,3,1205.65,3616.95,COD,Delhi,2,Delivery took longer than expected
3571,08-07-2024,T-Shirt,Men Fashion,4,463.86,1855.44,UPI,Chennai,1,The material is too thin
3572,20-09-2024,Jackets,Women Fashion,4,1960.68,7842.72,UPI,Mumbai,4,Delivery took longer than expected
3573,10-09-2023,Cargo Pants,Men Fashion,1,397.16,397.16,Credit Card,Hyderabad,4,Excellent customer support
3574,16-09-2024,Joggers,Men Fashion,4,1324.52,5298.08,Credit Card,Bengaluru,4,Not happy with the packaging
3575,20-04-2023,T-Shirt,Men Fashion,1,760.83,760.83,Debit Card,Hyderabad,5,Loved it! Great fit and style
3576,16-08-2024,Cargo Pants,Women Fashion,4,1480.45,5921.8,Credit Card,Delhi,4,Amazing quality and fast delivery!
3577,13-04-2023,Hoodie,Women Fashion,2,452.95,905.9,COD,Hyderabad,1,Loved it! Great fit and style
3578,03-06-2023,Cargo Pants,Accessories,3,1338.28,4014.84,COD,Mumbai,1,Amazing quality and fast delivery!
3579,08-07-2024,Jackets,Men Fashion,1,1747.14,1747.14,COD,Hyderabad,4,Excellent customer support
3580,20-06-2024,Shirt,Women Fashion,3,588.79,1766.37,UPI,Hyderabad,3,Totally worth the price
3581,03-06-2024,Cargo Pants,Women Fashion,1,1821.73,1821.73,Wallet,Delhi,3,Loved it! Great fit and style
3582,17-01-2024,Joggers,Accessories,4,1033.07,4132.28,UPI,Chennai,3,Not happy with the packaging
3583,22-01-2024,Joggers,Women Fashion,3,354.06,1062.18,Credit Card,Delhi,2,Not happy with the packaging
3584,18-11-2023,Shirt,Women Fashion,4,1648.82,6595.28,Debit Card,Delhi,5,"Average product, expected better"
3585,25-10-2023,Shorts,Women Fashion,2,1653.3,3306.6,Wallet,Hyderabad,4,Delivery took longer than expected
3586,25-01-2023,Shorts,Accessories,1,1675.96,1675.96,UPI,Hyderabad,2,Totally worth the price
3587,23-01-2023,Cargo Pants,Accessories,1,617.76,617.76,Debit Card,Bengaluru,3,Good fabric but size not perfect
3588,26-01-2024,T-Shirt,Women Fashion,1,1156.65,1156.65,COD,Pune,4,Excellent customer support
3589,01-04-2024,Cargo Pants,Men Fashion,3,543.03,1629.09,COD,Bengaluru,2,Delivery took longer than expected
3590,23-12-2023,Shorts,Women Fashion,4,1401.11,5604.44,Debit Card,Bengaluru,1,Very satisfied with the product
3591,05-05-2024,Joggers,Men Fashion,4,1170.87,4683.48,Credit Card,Kolkata,3,"Average product, expected better"
3592,22-08-2024,Shorts,Men Fashion,4,1942.85,7771.4,COD,Bengaluru,2,Good fabric but size not perfect
3593,19-02-2023,Shorts,Men Fashion,3,1500.83,4502.49,Credit Card,Mumbai,1,Loved it! Great fit and style
3594,22-09-2024,T-Shirt,Women Fashion,3,536.07,1608.21,UPI,Chennai,3,Totally worth the price
3595,19-09-2023,Sweatshirt,Men Fashion,1,714.05,714.05,Debit Card,Delhi,5,"Average product, expected better"
3596,22-03-2024,Jackets,Men Fashion,4,1290.28,5161.12,Credit Card,Hyderabad,3,Good fabric but size not perfect
3597,16-11-2023,Joggers,Accessories,2,1420.99,2841.98,UPI,Delhi,5,Loved it! Great fit and style
3598,05-04-2023,T-Shirt,Accessories,4,456.16,1824.64,Credit Card,Bengaluru,5,The material is too thin
3599,15-07-2024,Sweatshirt,Women Fashion,2,745.22,1490.44,Credit Card,Delhi,5,Good fabric but size not perfect
3600,18-01-2023,Shorts,Accessories,1,1773,1773,UPI,Mumbai,4,Delivery took longer than expected
3601,14-04-2023,Jackets,Men Fashion,2,510.52,1021.04,Wallet,Mumbai,4,Amazing quality and fast delivery!
3602,18-04-2024,Shirt,Accessories,3,1927.83,5783.49,Credit Card,Delhi,5,Not happy with the packaging
3603,30-06-2024,Joggers,Men Fashion,1,1172.72,1172.72,UPI,Bengaluru,1,Delivery took longer than expected
3604,25-06-2023,Jackets,Accessories,2,1821.44,3642.88,UPI,Chennai,5,Totally worth the price
3605,31-05-2024,T-Shirt,Women Fashion,4,848.08,3392.32,Credit Card,Delhi,2,"Average product, expected better"
3606,19-02-2023,Sweatshirt,Men Fashion,4,844.69,3378.76,Credit Card,Delhi,5,Good fabric but size not perfect
3607,15-09-2024,Shirt,Accessories,3,593.14,1779.42,Debit Card,Hyderabad,4,Not happy with the packaging
3608,09-09-2023,Sweatshirt,Men Fashion,3,763.91,2291.73,UPI,Pune,4,"Average product, expected better"
3609,12-09-2023,Joggers,Accessories,4,690.54,2762.16,Wallet,Kolkata,2,Good fabric but size not perfect
3610,13-02-2023,Hoodie,Women Fashion,3,382.8,1148.4,Credit Card,Mumbai,2,The material is too thin
3611,22-10-2023,Sweatshirt,Accessories,4,535.25,2141,COD,Pune,3,Amazing quality and fast delivery!
3612,09-02-2024,Cargo Pants,Accessories,3,835.58,2506.74,COD,Pune,1,Delivery took longer than expected
3613,16-06-2024,Shirt,Accessories,4,1911.48,7645.92,Wallet,Pune,1,Excellent customer support
3614,19-02-2024,Jackets,Accessories,4,625.84,2503.36,COD,Delhi,1,The material is too thin
3615,30-05-2024,Sweatshirt,Men Fashion,2,1597.56,3195.12,UPI,Delhi,4,"Average product, expected better"
3616,17-03-2023,Shirt,Women Fashion,3,997.89,2993.67,UPI,Chennai,1,Amazing quality and fast delivery!
3617,27-02-2024,Cargo Pants,Women Fashion,2,1187.24,2374.48,Debit Card,Bengaluru,3,The material is too thin
3618,25-01-2023,Shirt,Women Fashion,4,1970.68,7882.72,Credit Card,Kolkata,3,"Average product, expected better"
3619,17-01-2023,Shorts,Women Fashion,4,987.68,3950.72,Credit Card,Hyderabad,1,Not happy with the packaging
3620,27-08-2024,Joggers,Accessories,1,1516.17,1516.17,Debit Card,Hyderabad,2,Very satisfied with the product
3621,08-09-2023,Joggers,Men Fashion,4,946.51,3786.04,Credit Card,Hyderabad,3,Loved it! Great fit and style
3622,16-09-2023,Sweatshirt,Women Fashion,3,1449.68,4349.04,COD,Pune,2,Not happy with the packaging
3623,21-04-2024,Shirt,Men Fashion,2,1135.56,2271.12,COD,Delhi,4,Totally worth the price
3624,01-03-2024,T-Shirt,Men Fashion,1,1556.29,1556.29,Credit Card,Pune,3,Good fabric but size not perfect
3625,14-04-2023,Jackets,Women Fashion,2,971.21,1942.42,UPI,Bengaluru,2,Excellent customer support
3626,21-04-2024,Cargo Pants,Accessories,3,350.6,1051.8,COD,Mumbai,1,Delivery took longer than expected
3627,04-09-2024,Jackets,Women Fashion,2,1008.57,2017.14,Wallet,Chennai,4,Good fabric but size not perfect
3628,03-05-2024,T-Shirt,Women Fashion,4,668.9,2675.6,UPI,Bengaluru,5,The material is too thin
3629,06-12-2023,Shorts,Women Fashion,2,1450.15,2900.3,Wallet,Delhi,5,Good fabric but size not perfect
3630,12-01-2023,Hoodie,Men Fashion,3,422.53,1267.59,Wallet,Bengaluru,1,Delivery took longer than expected
3631,03-03-2023,T-Shirt,Accessories,4,1121.03,4484.12,Credit Card,Pune,4,Totally worth the price
3632,17-06-2024,Shirt,Men Fashion,1,1353.4,1353.4,COD,Hyderabad,4,Delivery took longer than expected
3633,09-12-2023,Sweatshirt,Women Fashion,4,1791.08,7164.32,Wallet,Bengaluru,4,Excellent customer support
3634,19-10-2023,Shirt,Men Fashion,2,791.54,1583.08,Wallet,Chennai,4,Excellent customer support
3635,07-05-2023,Sweatshirt,Women Fashion,1,759.94,759.94,COD,Kolkata,5,Good fabric but size not perfect
3636,10-06-2024,T-Shirt,Accessories,3,997.95,2993.85,Wallet,Pune,2,Delivery took longer than expected
3637,02-08-2024,Hoodie,Men Fashion,2,311.57,623.14,COD,Bengaluru,4,Amazing quality and fast delivery!
3638,26-03-2024,Jackets,Men Fashion,1,922.35,922.35,Credit Card,Kolkata,2,Loved it! Great fit and style
3639,21-07-2023,Hoodie,Accessories,4,1771.59,7086.36,COD,Bengaluru,4,Very satisfied with the product
3640,08-02-2024,Shorts,Men Fashion,4,1921.93,7687.72,UPI,Bengaluru,3,Very satisfied with the product
3641,13-01-2023,Joggers,Men Fashion,3,1054.47,3163.41,COD,Chennai,3,Good fabric but size not perfect
3642,18-07-2023,Cargo Pants,Men Fashion,1,414.66,414.66,COD,Chennai,3,Not happy with the packaging
3643,04-08-2024,Jackets,Men Fashion,2,908.72,1817.44,UPI,Mumbai,4,Amazing quality and fast delivery!
3644,17-06-2023,T-Shirt,Women Fashion,4,1159.07,4636.28,COD,Kolkata,2,Delivery took longer than expected
3645,09-03-2023,Shorts,Women Fashion,4,454.53,1818.12,Credit Card,Pune,5,Delivery took longer than expected
3646,20-05-2024,Hoodie,Men Fashion,2,1735.27,3470.54,COD,Kolkata,1,"Average product, expected better"
3647,17-12-2023,Shirt,Women Fashion,3,1394.62,4183.86,Debit Card,Chennai,5,Amazing quality and fast delivery!
3648,25-07-2024,Shirt,Accessories,4,830.82,3323.28,Debit Card,Chennai,4,Not happy with the packaging
3649,09-06-2023,Jackets,Accessories,3,1379.57,4138.71,Credit Card,Delhi,3,Loved it! Great fit and style
3650,23-01-2023,Cargo Pants,Women Fashion,2,315.71,631.42,Debit Card,Bengaluru,3,Loved it! Great fit and style
3651,05-06-2024,Jackets,Women Fashion,4,682.93,2731.72,COD,Mumbai,2,Loved it! Great fit and style
3652,28-08-2024,Jackets,Women Fashion,4,1477.74,5910.96,UPI,Kolkata,4,Loved it! Great fit and style
3653,01-06-2023,Shorts,Men Fashion,2,1054.11,2108.22,Credit Card,Hyderabad,5,Amazing quality and fast delivery!
3654,06-06-2023,Hoodie,Accessories,3,1678.77,5036.31,Wallet,Chennai,4,Loved it! Great fit and style
3655,07-01-2024,Cargo Pants,Accessories,3,1686.36,5059.08,COD,Hyderabad,4,"Average product, expected better"
3656,03-08-2024,Shirt,Women Fashion,4,1534.93,6139.72,UPI,Delhi,3,Totally worth the price
3657,16-06-2023,Sweatshirt,Accessories,4,1747.04,6988.16,UPI,Kolkata,5,Excellent customer support
3658,18-11-2023,T-Shirt,Women Fashion,1,681.77,681.77,COD,Kolkata,1,"Average product, expected better"
3659,18-03-2024,Joggers,Women Fashion,1,1266.27,1266.27,COD,Mumbai,3,Good fabric but size not perfect
3660,08-12-2023,Shirt,Men Fashion,1,1854.67,1854.67,Debit Card,Delhi,5,The material is too thin
3661,13-05-2024,Sweatshirt,Women Fashion,1,973.54,973.54,Wallet,Delhi,2,"Average product, expected better"
3662,20-02-2024,Cargo Pants,Men Fashion,2,1265.06,2530.12,Debit Card,Delhi,3,Loved it! Great fit and style
3663,17-09-2024,Joggers,Women Fashion,1,302.53,302.53,Credit Card,Chennai,2,Totally worth the price
3664,01-12-2023,Cargo Pants,Men Fashion,4,866.42,3465.68,UPI,Mumbai,3,Loved it! Great fit and style
3665,26-03-2023,T-Shirt,Men Fashion,3,1526.77,4580.31,Wallet,Hyderabad,4,Loved it! Great fit and style
3666,19-05-2024,Hoodie,Accessories,1,1266.82,1266.82,Credit Card,Mumbai,5,"Average product, expected better"
3667,03-01-2023,Sweatshirt,Men Fashion,2,1513.58,3027.16,UPI,Delhi,2,Totally worth the price
3668,26-10-2023,Shirt,Accessories,3,385.98,1157.94,Debit Card,Pune,3,Totally worth the price
3669,08-08-2024,Hoodie,Men Fashion,3,1062.76,3188.28,Credit Card,Bengaluru,2,Delivery took longer than expected
3670,05-12-2023,Hoodie,Men Fashion,1,826.4,826.4,Wallet,Mumbai,3,Amazing quality and fast delivery!
3671,10-02-2023,T-Shirt,Men Fashion,1,510.84,510.84,Credit Card,Hyderabad,3,Loved it! Great fit and style
3672,17-05-2024,Hoodie,Women Fashion,4,847.78,3391.12,Wallet,Bengaluru,1,Very satisfied with the product
3673,22-09-2024,Hoodie,Accessories,2,1057.49,2114.98,Debit Card,Delhi,1,"Average product, expected better"
3674,08-03-2023,Sweatshirt,Accessories,4,525.58,2102.32,Debit Card,Delhi,1,Totally worth the price
3675,20-10-2024,Hoodie,Women Fashion,1,1072.63,1072.63,Wallet,Delhi,2,Not happy with the packaging
3676,18-10-2023,T-Shirt,Women Fashion,2,1501.95,3003.9,Debit Card,Pune,4,The material is too thin
3677,16-06-2023,Sweatshirt,Women Fashion,3,1354.88,4064.64,Debit Card,Chennai,3,Good fabric but size not perfect
3678,10-11-2023,Jackets,Accessories,2,1672.53,3345.06,COD,Hyderabad,5,Delivery took longer than expected
3679,29-08-2023,Jackets,Accessories,2,1367.29,2734.58,Debit Card,Delhi,1,The material is too thin
3680,04-09-2023,Sweatshirt,Men Fashion,3,1393.64,4180.92,Credit Card,Mumbai,2,Totally worth the price
3681,23-03-2023,T-Shirt,Accessories,1,1148.23,1148.23,UPI,Delhi,2,Very satisfied with the product
3682,21-04-2023,Sweatshirt,Men Fashion,1,1397.89,1397.89,Credit Card,Pune,2,Totally worth the price
3683,17-03-2023,Jackets,Women Fashion,2,1670.52,3341.04,Debit Card,Chennai,5,Amazing quality and fast delivery!
3684,02-09-2023,Sweatshirt,Women Fashion,1,357.44,357.44,COD,Mumbai,5,Very satisfied with the product
3685,21-10-2024,Jackets,Accessories,2,443.96,887.92,Credit Card,Hyderabad,1,Excellent customer support
3686,04-02-2023,Shirt,Men Fashion,1,1038.52,1038.52,COD,Delhi,5,The material is too thin
3687,20-12-2023,Hoodie,Men Fashion,3,803.11,2409.33,UPI,Kolkata,1,Totally worth the price
3688,16-09-2023,Cargo Pants,Men Fashion,3,525.81,1577.43,COD,Hyderabad,5,Totally worth the price
3689,12-02-2024,Shirt,Women Fashion,4,1997.38,7989.52,Credit Card,Kolkata,5,Very satisfied with the product
3690,01-12-2023,Cargo Pants,Accessories,3,576.7,1730.1,Debit Card,Kolkata,5,"Average product, expected better"
3691,03-08-2024,Joggers,Men Fashion,2,1293.56,2587.12,Credit Card,Bengaluru,1,Delivery took longer than expected
3692,01-03-2024,Hoodie,Women Fashion,2,1790.12,3580.24,Debit Card,Delhi,3,The material is too thin
3693,13-02-2023,Joggers,Men Fashion,2,1432.79,2865.58,Wallet,Chennai,1,Totally worth the price
3694,22-05-2024,Jackets,Men Fashion,4,480.41,1921.64,Credit Card,Hyderabad,3,Good fabric but size not perfect
3695,09-02-2023,T-Shirt,Accessories,3,1039.64,3118.92,Debit Card,Pune,2,Not happy with the packaging
3696,18-12-2023,Shirt,Women Fashion,3,1706.92,5120.76,UPI,Mumbai,2,Totally worth the price
3697,09-05-2024,Shorts,Men Fashion,4,1392.28,5569.12,Credit Card,Bengaluru,1,Totally worth the price
3698,01-06-2024,Jackets,Accessories,2,490.07,980.14,COD,Chennai,3,Loved it! Great fit and style
3699,27-08-2024,Shorts,Women Fashion,3,672.77,2018.31,UPI,Hyderabad,3,Loved it! Great fit and style
3700,28-08-2024,Jackets,Accessories,3,529.62,1588.86,COD,Mumbai,3,Very satisfied with the product
3701,19-10-2023,Shirt,Men Fashion,1,526.01,526.01,COD,Chennai,2,Amazing quality and fast delivery!
3702,04-10-2024,Hoodie,Women Fashion,1,1902.07,1902.07,COD,Hyderabad,1,The material is too thin
3703,15-09-2024,Shorts,Women Fashion,2,1947.13,3894.26,Wallet,Delhi,4,Not happy with the packaging
3704,05-04-2024,Jackets,Women Fashion,4,1506.6,6026.4,UPI,Kolkata,3,Loved it! Great fit and style
3705,23-08-2023,Jackets,Women Fashion,3,1271.69,3815.07,Debit Card,Mumbai,3,Delivery took longer than expected
3706,27-06-2024,Shorts,Men Fashion,4,766.67,3066.68,Credit Card,Kolkata,4,Loved it! Great fit and style
3707,05-04-2024,Shorts,Women Fashion,1,589.02,589.02,UPI,Hyderabad,1,Not happy with the packaging
3708,18-02-2023,Hoodie,Women Fashion,3,1995.04,5985.12,Wallet,Kolkata,3,Delivery took longer than expected
3709,13-07-2024,Cargo Pants,Men Fashion,3,1640.46,4921.38,Wallet,Kolkata,1,Loved it! Great fit and style
3710,17-10-2024,Jackets,Accessories,1,1881.14,1881.14,UPI,Hyderabad,3,Excellent customer support
3711,17-08-2024,Shorts,Accessories,1,1995.94,1995.94,Wallet,Bengaluru,5,Good fabric but size not perfect
3712,29-04-2023,Shorts,Women Fashion,3,1532.05,4596.15,Wallet,Pune,3,The material is too thin
3713,03-12-2023,Joggers,Accessories,1,992.42,992.42,Credit Card,Mumbai,5,Totally worth the price
3714,15-03-2024,Hoodie,Women Fashion,2,1957.52,3915.04,Credit Card,Hyderabad,1,Amazing quality and fast delivery!
3715,22-01-2023,Hoodie,Men Fashion,3,455.02,1365.06,Debit Card,Delhi,3,The material is too thin
3716,27-10-2023,Jackets,Women Fashion,3,1397.73,4193.19,Credit Card,Hyderabad,2,Loved it! Great fit and style
3717,28-07-2023,Joggers,Women Fashion,1,1173.19,1173.19,UPI,Kolkata,2,Loved it! Great fit and style
3718,23-10-2023,Jackets,Accessories,3,1404.32,4212.96,Wallet,Pune,4,Not happy with the packaging
3719,12-03-2023,Hoodie,Men Fashion,3,1604.39,4813.17,UPI,Kolkata,2,The material is too thin
3720,04-01-2023,Shorts,Men Fashion,3,1045.52,3136.56,Debit Card,Delhi,5,Very satisfied with the product
3721,27-04-2023,Sweatshirt,Women Fashion,3,660.53,1981.59,UPI,Chennai,2,"Average product, expected better"
3722,01-07-2024,Sweatshirt,Accessories,2,1703.86,3407.72,UPI,Hyderabad,2,Amazing quality and fast delivery!
3723,21-09-2024,Jackets,Men Fashion,4,1306.58,5226.32,Debit Card,Kolkata,2,Loved it! Great fit and style
3724,05-04-2023,Shirt,Men Fashion,2,392.67,785.34,COD,Kolkata,3,"Average product, expected better"
3725,13-07-2023,Jackets,Accessories,2,1087.16,2174.32,UPI,Chennai,4,Totally worth the price
3726,30-03-2023,Hoodie,Men Fashion,2,1877.54,3755.08,Credit Card,Bengaluru,1,Very satisfied with the product
3727,14-06-2023,Shorts,Women Fashion,2,766.79,1533.58,Debit Card,Mumbai,4,Not happy with the packaging
3728,15-12-2023,Cargo Pants,Women Fashion,4,1192.04,4768.16,UPI,Kolkata,5,"Average product, expected better"
3729,08-06-2024,Cargo Pants,Men Fashion,1,873.99,873.99,Credit Card,Delhi,3,Loved it! Great fit and style
3730,27-09-2024,Sweatshirt,Accessories,4,911.1,3644.4,UPI,Pune,3,Amazing quality and fast delivery!
3731,21-08-2023,Sweatshirt,Accessories,2,1424.08,2848.16,COD,Hyderabad,2,Totally worth the price
3732,26-11-2023,Shirt,Men Fashion,2,1459.27,2918.54,UPI,Mumbai,2,Totally worth the price
3733,08-04-2024,Shorts,Men Fashion,1,1488.21,1488.21,Wallet,Bengaluru,5,Loved it! Great fit and style
3734,18-01-2023,Shirt,Accessories,3,754.84,2264.52,Debit Card,Hyderabad,3,Delivery took longer than expected
3735,08-01-2023,Shirt,Women Fashion,4,882.19,3528.76,UPI,Delhi,1,Totally worth the price
3736,09-04-2023,Hoodie,Accessories,3,1413.37,4240.11,Credit Card,Hyderabad,4,Excellent customer support
3737,21-05-2024,Shirt,Men Fashion,1,319.26,319.26,Wallet,Kolkata,3,"Average product, expected better"
3738,03-02-2023,Shirt,Men Fashion,3,1777.48,5332.44,Debit Card,Chennai,1,Loved it! Great fit and style
3739,11-03-2024,Jackets,Men Fashion,3,1952.75,5858.25,UPI,Mumbai,1,Good fabric but size not perfect
3740,04-11-2023,Joggers,Accessories,4,1079.82,4319.28,Debit Card,Kolkata,4,Not happy with the packaging
3741,24-01-2024,Joggers,Women Fashion,1,1776.9,1776.9,Debit Card,Kolkata,1,Amazing quality and fast delivery!
3742,26-02-2024,Hoodie,Accessories,3,1695.14,5085.42,Debit Card,Mumbai,5,Totally worth the price
3743,25-05-2024,Jackets,Accessories,2,1272.69,2545.38,Debit Card,Hyderabad,1,"Average product, expected better"
3744,24-01-2023,T-Shirt,Women Fashion,2,1725.03,3450.06,Debit Card,Delhi,5,Very satisfied with the product
3745,06-04-2023,Joggers,Accessories,3,897.28,2691.84,Wallet,Chennai,1,Not happy with the packaging
3746,13-04-2023,Shirt,Men Fashion,1,1234.97,1234.97,UPI,Bengaluru,2,Delivery took longer than expected
3747,08-12-2023,Shirt,Men Fashion,4,866.63,3466.52,Credit Card,Chennai,1,Loved it! Great fit and style
3748,06-08-2023,Hoodie,Men Fashion,4,1847.9,7391.6,UPI,Bengaluru,5,The material is too thin
3749,15-11-2023,Hoodie,Accessories,3,341.47,1024.41,Wallet,Chennai,1,Not happy with the packaging
3750,13-07-2024,Jackets,Accessories,4,381.9,1527.6,Debit Card,Mumbai,1,The material is too thin
3751,18-02-2024,T-Shirt,Women Fashion,2,1328.78,2657.56,COD,Mumbai,1,Totally worth the price
3752,08-12-2023,Jackets,Accessories,2,881.07,1762.14,UPI,Delhi,5,Totally worth the price
3753,12-03-2023,Hoodie,Accessories,4,1289.31,5157.24,UPI,Mumbai,1,Loved it! Great fit and style
3754,03-05-2024,T-Shirt,Women Fashion,2,1585.3,3170.6,Debit Card,Hyderabad,4,Amazing quality and fast delivery!
3755,08-07-2024,Hoodie,Women Fashion,1,1535.67,1535.67,Credit Card,Chennai,4,Good fabric but size not perfect
3756,28-07-2024,Shorts,Men Fashion,4,618.99,2475.96,Debit Card,Delhi,5,Amazing quality and fast delivery!
3757,09-07-2023,Hoodie,Accessories,2,980.95,1961.9,UPI,Hyderabad,2,Totally worth the price
3758,12-08-2023,Joggers,Men Fashion,3,1298.26,3894.78,Wallet,Delhi,4,Good fabric but size not perfect
3759,22-02-2024,T-Shirt,Accessories,4,511.28,2045.12,Wallet,Bengaluru,3,Totally worth the price
3760,13-08-2024,Shorts,Women Fashion,2,382.31,764.62,Wallet,Delhi,4,Good fabric but size not perfect
3761,02-03-2023,Cargo Pants,Men Fashion,2,643.85,1287.7,Wallet,Pune,3,Amazing quality and fast delivery!
3762,02-02-2024,Shorts,Accessories,1,854.46,854.46,Debit Card,Bengaluru,5,Not happy with the packaging
3763,20-05-2023,Cargo Pants,Accessories,1,781.9,781.9,COD,Chennai,2,Excellent customer support
3764,22-10-2023,Jackets,Men Fashion,3,765.16,2295.48,Wallet,Kolkata,3,"Average product, expected better"
3765,08-05-2023,Cargo Pants,Women Fashion,2,1048.26,2096.52,Wallet,Hyderabad,3,Excellent customer support
3766,02-01-2023,Hoodie,Women Fashion,1,1362.6,1362.6,Wallet,Delhi,4,The material is too thin
3767,17-09-2023,Joggers,Accessories,4,1515.56,6062.24,Credit Card,Kolkata,3,"Average product, expected better"
3768,18-10-2024,Hoodie,Accessories,1,1446.89,1446.89,Credit Card,Delhi,5,"Average product, expected better"
3769,11-02-2023,Shorts,Men Fashion,3,1471.01,4413.03,UPI,Pune,5,Not happy with the packaging
3770,15-03-2023,Cargo Pants,Men Fashion,1,513.39,513.39,Credit Card,Bengaluru,5,The material is too thin
3771,26-04-2023,T-Shirt,Accessories,2,818.88,1637.76,Credit Card,Pune,4,Good fabric but size not perfect
3772,24-04-2023,T-Shirt,Women Fashion,1,1758.62,1758.62,UPI,Bengaluru,2,Excellent customer support
3773,31-07-2023,Sweatshirt,Men Fashion,1,430.6,430.6,Credit Card,Pune,4,Loved it! Great fit and style
3774,25-10-2024,Hoodie,Women Fashion,2,611.97,1223.94,Debit Card,Hyderabad,5,Very satisfied with the product
3775,23-01-2024,Jackets,Women Fashion,2,857.57,1715.14,Credit Card,Kolkata,4,Loved it! Great fit and style
3776,12-10-2024,Joggers,Men Fashion,2,1282.89,2565.78,COD,Bengaluru,5,"Average product, expected better"
3777,12-07-2023,Shorts,Women Fashion,2,1619.72,3239.44,COD,Bengaluru,1,The material is too thin
3778,23-03-2024,T-Shirt,Women Fashion,2,1494.57,2989.14,UPI,Hyderabad,1,Not happy with the packaging
3779,19-04-2024,Joggers,Men Fashion,3,1674.63,5023.89,UPI,Pune,3,Amazing quality and fast delivery!
3780,14-04-2024,Jackets,Men Fashion,2,1569.79,3139.58,COD,Mumbai,2,"Average product, expected better"
3781,22-10-2023,Joggers,Women Fashion,3,1914.52,5743.56,Debit Card,Delhi,1,"Average product, expected better"
3782,12-03-2024,T-Shirt,Women Fashion,4,1387.76,5551.04,Wallet,Mumbai,5,The material is too thin
3783,23-08-2024,Sweatshirt,Women Fashion,1,1033.38,1033.38,Debit Card,Pune,4,Delivery took longer than expected
